Flight,Flight_ID,Departure,Source,Duration,Stops,Arrival,Target,Cost
Air India,AI-670,15:25,Bhubaneswar,24h 15m,1-stop,15:40,Hyderabad,9271
Air India,AI-9748,12:00,Bhubaneswar,29h 00m,1-stop,17:00,Hyderabad,10321
Air India,AI-670,15:25,Bhubaneswar,17h 55m,1-stop,09:20,Hyderabad,11437
Air India,AI-670,15:25,Bhubaneswar,20h 50m,1-stop,12:15,Hyderabad,11437
Air India,AI-670,15:25,Bhubaneswar,27h 00m,1-stop,18:25,Hyderabad,11437
Air India,AI-670,15:25,Bhubaneswar,27h 00m,1-stop,18:25,Hyderabad,11437
Air India,AI-670,15:25,Bhubaneswar,27h 00m,1-stop,18:25,Hyderabad,11437
Air India,AI-474,19:30,Bhubaneswar,23h 25m,1-stop,18:55,Hyderabad,11490
Air India,AI-670,15:25,Bhubaneswar,27h 30m,1-stop,18:55,Hyderabad,11490
Air India,AI-478,13:45,Bhubaneswar,29h 10m,1-stop,18:55,Hyderabad,11490
Air India,AI-478,13:45,Bhubaneswar,29h 10m,1-stop,18:55,Hyderabad,11490
Air India,AI-9748,12:00,Bhubaneswar,21h 20m,1-stop,09:20,Hyderabad,11700
Air India,AI-9748,12:00,Bhubaneswar,24h 15m,1-stop,12:15,Hyderabad,11700
Air India,AI-9748,12:00,Bhubaneswar,30h 25m,1-stop,18:25,Hyderabad,11700
Air India,AI-9748,12:00,Bhubaneswar,30h 25m,1-stop,18:25,Hyderabad,11700
Air India,AI-478,13:45,Bhubaneswar,19h 25m,1-stop,09:10,Hyderabad,11752
Vistara,UK-782,20:40,Bhubaneswar,20h 50m,1-stop,17:30,Hyderabad,12489
Air India,AI-474,19:30,Bhubaneswar,23h 25m,1-stop,18:55,Hyderabad,14377
Indigo,6E-6572,06:15,Bhubaneswar,07h 00m,1-stop,13:15,Imphal,6111
Indigo,6E-6572,06:15,Bhubaneswar,08h 25m,1-stop,14:40,Imphal,6111
Indigo,6E- 809,20:50,Bhubaneswar,16h 25m,1-stop,13:15,Imphal,7696
Air India,AI-474,19:30,Bhubaneswar,18h 30m,1-stop,14:00,Imphal,12861
Air India,AI-478,13:45,Bhubaneswar,24h 15m,1-stop,14:00,Imphal,12861
Air India,AI-670,15:25,Bhubaneswar,22h 35m,2+-stop,14:00,Imphal,14521
Air India,AI-670,15:25,Bhubaneswar,22h 35m,2+-stop,14:00,Imphal,14521
Air India,AI-478,13:45,Bhubaneswar,22h 40m,1-stop,12:25,Imphal,14711
Air India,AI-9748,12:00,Bhubaneswar,26h 00m,2+-stop,14:00,Imphal,17111
Indigo,6E-2256,11:40,Bhubaneswar,05h 55m,1-stop,17:35,Indore,6279
Indigo,6E-6849,10:05,Bhubaneswar,06h 20m,1-stop,16:25,Indore,6279
Indigo,6E-2161,07:00,Bhubaneswar,10h 35m,1-stop,17:35,Indore,6279
Indigo,6E- 537,09:10,Bhubaneswar,05h 05m,1-stop,14:15,Indore,6436
Indigo,6E-6572,06:15,Bhubaneswar,05h 45m,1-stop,12:00,Indore,6436
Indigo,6E- 948,09:00,Bhubaneswar,05h 50m,1-stop,14:50,Indore,6436
Indigo,6E- 342,08:40,Bhubaneswar,05h 55m,1-stop,14:35,Indore,6436
Indigo,6E- 334,06:45,Bhubaneswar,07h 30m,1-stop,14:15,Indore,6436
Indigo,6E-6892,13:00,Bhubaneswar,07h 45m,1-stop,20:45,Indore,6436
Indigo,6E-2161,07:00,Bhubaneswar,08h 05m,1-stop,15:05,Indore,6436
Indigo,6E- 318,06:05,Bhubaneswar,09h 40m,1-stop,15:45,Indore,6436
Indigo,6E-2256,11:40,Bhubaneswar,09h 50m,1-stop,21:30,Indore,6436
Indigo,6E- 342,08:40,Bhubaneswar,11h 00m,1-stop,19:40,Indore,6436
Indigo,6E- 537,09:10,Bhubaneswar,11h 35m,1-stop,20:45,Indore,6436
Indigo,6E-6849,10:05,Bhubaneswar,11h 50m,1-stop,21:55,Indore,6436
Indigo,6E- 948,09:00,Bhubaneswar,10h 40m,1-stop,19:40,Indore,6646
Vistara,UK-782,20:40,Bhubaneswar,21h 05m,1-stop,17:45,Indore,8211
Vistara,UK-786,09:40,Bhubaneswar,08h 05m,1-stop,17:45,Indore,8683
Air India,AI-670,15:25,Bhubaneswar,20h 05m,1-stop,11:30,Indore,12316
Air India,AI-9748,12:00,Bhubaneswar,23h 30m,2+-stop,11:30,Indore,16464
Air India,AI-474,19:30,Bhubaneswar,16h 00m,2+-stop,11:30,Indore,18091
Air India,AI-478,13:45,Bhubaneswar,21h 45m,2+-stop,11:30,Indore,18091
Air India,AI-478,13:45,Bhubaneswar,21h 45m,2+-stop,11:30,Indore,18091
Air India,AI-474,19:30,Bhubaneswar,22h 30m,1-stop,18:00,Jabalpur,11634
Air India,AI-478,13:45,Bhubaneswar,28h 15m,1-stop,18:00,Jabalpur,11634
Air India,AI-9748,12:00,Bhubaneswar,30h 00m,2+-stop,18:00,Jabalpur,16096
Air India,AI-9748,12:00,Bhubaneswar,30h 00m,2+-stop,18:00,Jabalpur,16096
Air India,AI-670,15:25,Bhubaneswar,26h 35m,2+-stop,18:00,Jabalpur,16359
Air India,AI-670,15:25,Bhubaneswar,26h 35m,2+-stop,18:00,Jabalpur,16359
Air India,AI-670,15:25,Bhubaneswar,26h 35m,2+-stop,18:00,Jabalpur,16359
GoAir,G8- 836,22:45,Bhubaneswar,12h 45m,1-stop,11:30,Jaipur,6103
AirAsia,I5- 630,18:45,Bhubaneswar,14h 25m,1-stop,09:10,Jaipur,7056
Indigo,6E- 334,06:45,Bhubaneswar,12h 15m,1-stop,19:00,Jaipur,7224
Indigo,6E-6572,06:15,Bhubaneswar,05h 45m,1-stop,12:00,Jaipur,7435
Indigo,6E-6892,13:00,Bhubaneswar,06h 00m,1-stop,19:00,Jaipur,7435
Indigo,6E- 318,06:05,Bhubaneswar,06h 55m,1-stop,13:00,Jaipur,7435
Indigo,6E- 342,08:40,Bhubaneswar,07h 50m,1-stop,16:30,Jaipur,7435
Indigo,6E-6849,10:05,Bhubaneswar,08h 10m,1-stop,18:15,Jaipur,7435
Indigo,6E- 458,14:00,Bhubaneswar,08h 10m,1-stop,22:10,Jaipur,7435
Indigo,6E-6892,13:00,Bhubaneswar,08h 35m,1-stop,21:35,Jaipur,7435
Indigo,6E-2256,11:40,Bhubaneswar,09h 40m,1-stop,21:20,Jaipur,7435
Indigo,6E- 537,09:10,Bhubaneswar,09h 50m,1-stop,19:00,Jaipur,7435
Indigo,6E-6572,06:15,Bhubaneswar,10h 45m,1-stop,17:00,Jaipur,7435
Indigo,6E- 342,08:40,Bhubaneswar,10h 45m,1-stop,19:25,Jaipur,7435
Indigo,6E- 948,09:00,Bhubaneswar,10h 45m,1-stop,19:45,Jaipur,7435
Indigo,6E-6869,21:10,Bhubaneswar,11h 10m,1-stop,08:20,Jaipur,7435
Indigo,6E-6849,10:05,Bhubaneswar,12h 15m,1-stop,22:20,Jaipur,7435
Air India,AI-478,13:45,Bhubaneswar,06h 30m,1-stop,20:15,Jaipur,8641
Air India,AI-474,19:30,Bhubaneswar,24h 45m,1-stop,20:15,Jaipur,8641
Air India,AI-9748,12:00,Bhubaneswar,32h 15m,2+-stop,20:15,Jaipur,13104
Air India,AI-9748,12:00,Bhubaneswar,32h 15m,2+-stop,20:15,Jaipur,13104
Air India,AI-670,15:25,Bhubaneswar,28h 50m,2+-stop,20:15,Jaipur,13366
Air India,AI-670,15:25,Bhubaneswar,28h 50m,2+-stop,20:15,Jaipur,13366
Air India,AI-670,15:25,Bhubaneswar,28h 50m,2+-stop,20:15,Jaipur,13366
Indigo,6E-2161,07:00,Bhubaneswar,07h 00m,1-stop,14:00,Jammu,6856
Indigo,6E-2161,07:00,Bhubaneswar,08h 35m,1-stop,15:35,Jammu,6856
Vistara,UK-786,09:40,Bhubaneswar,05h 10m,1-stop,14:50,Jammu,11109
Vistara,UK-782,20:40,Bhubaneswar,18h 10m,1-stop,14:50,Jammu,11319
Air India,AI-474,19:30,Bhubaneswar,13h 35m,1-stop,09:05,Jammu,11424
Air India,AI-478,13:45,Bhubaneswar,19h 20m,1-stop,09:05,Jammu,11424
Vistara,UK-782,20:40,Bhubaneswar,16h 35m,1-stop,13:15,Jammu,13786
Vistara,UK-786,09:40,Bhubaneswar,27h 35m,1-stop,13:15,Jammu,14101
Air India,AI-670,15:25,Bhubaneswar,17h 40m,2+-stop,09:05,Jammu,16149
Air India,AI-670,15:25,Bhubaneswar,16h 45m,1-stop,08:10,Jamnagar,9484
Air India,AI-478,13:45,Bhubaneswar,18h 25m,2+-stop,08:10,Jamnagar,13579
Air India,AI-9748,12:00,Bhubaneswar,20h 10m,2+-stop,08:10,Jamnagar,14784
Indigo,6E- 334,06:45,Bhubaneswar,06h 40m,1-stop,13:25,Jodhpur,9991
Air India,AI-474,19:30,Bhubaneswar,20h 45m,1-stop,16:15,Jodhpur,10636
Air India,AI-478,13:45,Bhubaneswar,26h 30m,1-stop,16:15,Jodhpur,10636
Vistara,UK-782,20:40,Bhubaneswar,18h 20m,1-stop,15:00,Jodhpur,12558
Air India,AI-9748,12:00,Bhubaneswar,28h 15m,2+-stop,16:15,Jodhpur,15099
Air India,AI-9748,12:00,Bhubaneswar,28h 15m,2+-stop,16:15,Jodhpur,15099
Air India,AI-670,15:25,Bhubaneswar,24h 50m,2+-stop,16:15,Jodhpur,15361
Air India,AI-670,15:25,Bhubaneswar,24h 50m,2+-stop,16:15,Jodhpur,15361
Air India,AI-670,15:25,Bhubaneswar,24h 50m,2+-stop,16:15,Jodhpur,15361
AirAsia,I5-1559,08:20,Bhubaneswar,08h 10m,1-stop,16:30,Cochin,7893
Indigo,6E- 537,09:10,Bhubaneswar,04h 35m,1-stop,13:45,Cochin,8485
Indigo,6E- 537,09:10,Bhubaneswar,06h 30m,1-stop,15:40,Cochin,8485
Indigo,6E- 334,06:45,Bhubaneswar,07h 00m,1-stop,13:45,Cochin,8485
Indigo,6E- 537,09:10,Bhubaneswar,08h 05m,1-stop,17:15,Cochin,8485
Indigo,6E- 334,06:45,Bhubaneswar,08h 55m,1-stop,15:40,Cochin,8485
Indigo,6E- 948,09:00,Bhubaneswar,10h 00m,1-stop,19:00,Cochin,8485
Indigo,6E- 334,06:45,Bhubaneswar,10h 30m,1-stop,17:15,Cochin,8485
Indigo,6E- 537,09:10,Bhubaneswar,10h 50m,1-stop,20:00,Cochin,8485
Indigo,6E-6869,21:10,Bhubaneswar,11h 30m,1-stop,08:40,Cochin,8485
Indigo,6E- 334,06:45,Bhubaneswar,13h 15m,1-stop,20:00,Cochin,8485
Indigo,6E- 334,06:45,Bhubaneswar,14h 45m,1-stop,21:30,Cochin,8485
AirAsia,I5-1563,20:00,Bhubaneswar,10h 55m,1-stop,06:55,Cochin,8643
Indigo,6E-2256,11:40,Bhubaneswar,11h 35m,1-stop,23:15,Cochin,8799
Indigo,6E-6849,10:05,Bhubaneswar,12h 10m,1-stop,22:15,Cochin,9009
AirAsia,I5-1559,08:20,Bhubaneswar,10h 50m,1-stop,19:10,Cochin,9273
Indigo,6E- 309,16:00,Bhubaneswar,07h 25m,1-stop,23:25,Cochin,10059
Vistara,UK-782,20:40,Bhubaneswar,21h 00m,1-stop,17:40,Cochin,10337
Air India,AI-670,15:25,Bhubaneswar,25h 25m,1-stop,16:50,Cochin,10636
Vistara,UK-786,09:40,Bhubaneswar,08h 00m,1-stop,17:40,Cochin,10833
Indigo,6E-6572,06:15,Bhubaneswar,06h 50m,1-stop,13:05,Cochin,10857
Indigo,6E-6892,13:00,Bhubaneswar,07h 00m,1-stop,20:00,Cochin,10872
Indigo,6E- 537,09:10,Bhubaneswar,12h 20m,1-stop,21:30,Cochin,11522
Indigo,6E-6892,13:00,Bhubaneswar,08h 30m,1-stop,21:30,Cochin,11811
Indigo,6E- 458,14:00,Bhubaneswar,08h 35m,1-stop,22:35,Cochin,11949
Air India,AI-478,13:45,Bhubaneswar,19h 40m,2+-stop,09:25,Cochin,12330
Air India,AI-478,13:45,Bhubaneswar,07h 20m,2+-stop,21:05,Cochin,13471
Air India,AI-474,19:30,Bhubaneswar,25h 35m,1-stop,21:05,Cochin,13471
Air India,AI-9748,12:00,Bhubaneswar,33h 05m,2+-stop,21:05,Cochin,14010
Air India,AI-9748,12:00,Bhubaneswar,33h 05m,2+-stop,21:05,Cochin,14010
GoAir,G8- 379,20:15,Bhubaneswar,15h 00m,1-stop,11:15,Cochin,14015
Air India,AI-474,19:30,Bhubaneswar,21h 20m,1-stop,16:50,Cochin,16411
Air India,AI-474,19:30,Bhubaneswar,21h 20m,1-stop,16:50,Cochin,16411
Air India,AI-478,13:45,Bhubaneswar,27h 05m,2+-stop,16:50,Cochin,16411
Vistara,UK-782,20:40,Bhubaneswar,14h 30m,1-stop,11:10,Cochin,17073
Vistara,UK-786,09:40,Bhubaneswar,25h 30m,1-stop,11:10,Cochin,17388
Indigo,6E- 342,08:40,Bhubaneswar,05h 20m,1-stop,14:00,Kolhapur,7696
Indigo,6E-6869,21:10,Bhubaneswar,10h 30m,1-stop,07:40,Kozhikode,6699
Indigo,6E- 537,09:10,Bhubaneswar,05h 20m,1-stop,14:30,Kozhikode,6804
Indigo,6E- 334,06:45,Bhubaneswar,07h 45m,1-stop,14:30,Kozhikode,6804
Indigo,6E- 117,21:20,Bhubaneswar,10h 50m,1-stop,08:10,Kozhikode,6804
Air India,AI-478,13:45,Bhubaneswar,18h 10m,2+-stop,07:55,Kozhikode,10492
Air India,AI-474,19:30,Bhubaneswar,14h 20m,1-stop,09:50,Kulu,19561
Air India,AI-478,13:45,Bhubaneswar,20h 05m,1-stop,09:50,Kulu,19561
Air India,AI-9748,12:00,Bhubaneswar,21h 50m,2+-stop,09:50,Kulu,24024
Air India,AI-670,15:25,Bhubaneswar,18h 25m,2+-stop,09:50,Kulu,24286
Air India,AI-474,19:30,Bhubaneswar,13h 00m,1-stop,08:30,Leh,9796
Air India,AI-478,13:45,Bhubaneswar,18h 45m,1-stop,08:30,Leh,9796
Air India,AI-670,15:25,Bhubaneswar,17h 05m,2+-stop,08:30,Leh,12414
Air India,AI-9748,12:00,Bhubaneswar,20h 30m,2+-stop,08:30,Leh,14259
Air India,AI-474,19:30,Bhubaneswar,24h 30m,2+-stop,20:00,Lilabari,14411
Air India,AI-478,13:45,Bhubaneswar,30h 15m,2+-stop,20:00,Lilabari,14411
Air India,AI-478,13:45,Bhubaneswar,30h 15m,2+-stop,20:00,Lilabari,14411
Air India,AI-670,15:25,Bhubaneswar,28h 35m,2+-stop,20:00,Lilabari,15111
Indigo,6E-2161,07:00,Bhubaneswar,06h 35m,1-stop,13:35,Lucknow,6699
Indigo,6E-2256,11:40,Bhubaneswar,08h 20m,1-stop,20:00,Lucknow,6699
Indigo,6E- 318,06:05,Bhubaneswar,08h 45m,1-stop,14:50,Lucknow,6699
Indigo,6E-2161,07:00,Bhubaneswar,08h 45m,1-stop,15:45,Lucknow,6699
Indigo,6E- 117,21:20,Bhubaneswar,09h 45m,1-stop,07:05,Lucknow,6699
Indigo,6E-6869,21:10,Bhubaneswar,10h 35m,1-stop,07:45,Lucknow,6699
Indigo,6E- 334,06:45,Bhubaneswar,11h 30m,1-stop,18:15,Lucknow,6699
Indigo,6E-6849,10:05,Bhubaneswar,12h 15m,1-stop,22:20,Lucknow,6699
Air India,AI-478,13:45,Bhubaneswar,05h 30m,1-stop,19:15,Lucknow,6712
Air India,AI-474,19:30,Bhubaneswar,12h 45m,1-stop,08:15,Lucknow,6712
Air India,AI-478,13:45,Bhubaneswar,18h 30m,1-stop,08:15,Lucknow,6712
Air India,AI-474,19:30,Bhubaneswar,23h 45m,1-stop,19:15,Lucknow,6712
Indigo,6E-2256,11:40,Bhubaneswar,05h 50m,1-stop,17:30,Lucknow,6856
Indigo,6E-6849,10:05,Bhubaneswar,06h 00m,1-stop,16:05,Lucknow,6856
Indigo,6E- 342,08:40,Bhubaneswar,06h 20m,1-stop,15:00,Lucknow,6856
Indigo,6E- 334,06:45,Bhubaneswar,07h 15m,1-stop,14:00,Lucknow,6856
Indigo,6E- 458,14:00,Bhubaneswar,07h 55m,1-stop,21:55,Lucknow,6856
Indigo,6E-6572,06:15,Bhubaneswar,08h 05m,1-stop,14:20,Lucknow,6856
Indigo,6E-6892,13:00,Bhubaneswar,08h 45m,1-stop,21:45,Lucknow,6856
Indigo,6E- 948,09:00,Bhubaneswar,08h 45m,1-stop,17:45,Lucknow,6856
Indigo,6E- 537,09:10,Bhubaneswar,09h 05m,1-stop,18:15,Lucknow,6856
Indigo,6E-2161,07:00,Bhubaneswar,10h 30m,1-stop,17:30,Lucknow,6856
Indigo,6E-2256,11:40,Bhubaneswar,10h 50m,1-stop,22:30,Lucknow,6856
GoAir,G8- 379,20:15,Bhubaneswar,12h 25m,1-stop,08:40,Lucknow,7224
Vistara,UK-782,20:40,Bhubaneswar,18h 20m,1-stop,15:00,Lucknow,7581
Vistara,UK-786,09:40,Bhubaneswar,05h 20m,1-stop,15:00,Lucknow,8053
Air India,AI-670,15:25,Bhubaneswar,16h 50m,2+-stop,08:15,Lucknow,12592
Air India,AI-670,15:25,Bhubaneswar,27h 50m,2+-stop,19:15,Lucknow,12592
Air India,AI-670,15:25,Bhubaneswar,27h 50m,2+-stop,19:15,Lucknow,12592
Air India,AI-670,15:25,Bhubaneswar,27h 50m,2+-stop,19:15,Lucknow,12592
Air India,AI-9748,12:00,Bhubaneswar,20h 15m,2+-stop,08:15,Lucknow,14259
Air India,AI-9748,12:00,Bhubaneswar,31h 15m,2+-stop,19:15,Lucknow,14259
Air India,AI-9748,12:00,Bhubaneswar,31h 15m,2+-stop,19:15,Lucknow,14259
Air India,AI-474,19:30,Bhubaneswar,20h 50m,1-stop,16:20,Lucknow,14377
Air India,AI-478,13:45,Bhubaneswar,26h 35m,1-stop,16:20,Lucknow,14377
Air India,AI-478,13:45,Bhubaneswar,26h 35m,1-stop,16:20,Lucknow,14377
AirAsia,I5-1559,08:20,Bhubaneswar,10h 30m,1-stop,18:50,Chennai,4399
AirAsia,I5-1563,20:00,Bhubaneswar,11h 05m,1-stop,07:05,Chennai,4399
Indigo,6E- 948,09:00,Bhubaneswar,01h 50m,non-stop,10:50,Chennai,5386
Indigo,6E- 209,18:10,Bhubaneswar,02h 00m,non-stop,20:10,Chennai,5386
Air India,AI-478,13:45,Bhubaneswar,11h 05m,1-stop,00:50,Chennai,7867
Indigo,6E- 537,09:10,Bhubaneswar,04h 45m,1-stop,13:55,Chennai,9007
Indigo,6E- 537,09:10,Bhubaneswar,07h 10m,1-stop,16:20,Chennai,9007
Indigo,6E- 334,06:45,Bhubaneswar,07h 10m,1-stop,13:55,Chennai,9007
Indigo,6E- 537,09:10,Bhubaneswar,09h 00m,1-stop,18:10,Chennai,9007
Indigo,6E- 334,06:45,Bhubaneswar,09h 35m,1-stop,16:20,Chennai,9007
Indigo,6E-6869,21:10,Bhubaneswar,10h 05m,1-stop,07:15,Chennai,9007
Indigo,6E- 309,16:00,Bhubaneswar,06h 05m,1-stop,22:05,Chennai,9217
Indigo,6E- 309,16:00,Bhubaneswar,07h 15m,1-stop,23:15,Chennai,9217
Indigo,6E- 342,08:40,Bhubaneswar,07h 30m,1-stop,16:10,Chennai,9217
Indigo,6E- 309,16:00,Bhubaneswar,08h 05m,1-stop,00:05,Chennai,9217
Indigo,6E- 117,21:20,Bhubaneswar,10h 10m,1-stop,07:30,Chennai,9217
Indigo,6E- 342,08:40,Bhubaneswar,10h 35m,1-stop,19:15,Chennai,9217
Indigo,6E-6892,13:00,Bhubaneswar,05h 10m,1-stop,18:10,Chennai,9296
Indigo,6E-6892,13:00,Bhubaneswar,07h 15m,1-stop,20:15,Chennai,9296
Indigo,6E-6892,13:00,Bhubaneswar,09h 20m,1-stop,22:20,Chennai,9296
Indigo,6E-6892,13:00,Bhubaneswar,10h 35m,1-stop,23:35,Chennai,9296
Vistara,UK-782,20:40,Bhubaneswar,24h 05m,1-stop,20:45,Chennai,9549
Vistara,UK-786,09:40,Bhubaneswar,11h 05m,1-stop,20:45,Chennai,10125
Indigo,6E-6849,10:05,Bhubaneswar,07h 55m,1-stop,18:00,Chennai,10584
Air India,AI-474,19:30,Bhubaneswar,27h 10m,2+-stop,22:40,Chennai,10597
Air India,AI-474,19:30,Bhubaneswar,27h 10m,2+-stop,22:40,Chennai,10597
Air India,AI-474,19:30,Bhubaneswar,27h 10m,2+-stop,22:40,Chennai,10597
Air India,AI-478,13:45,Bhubaneswar,32h 55m,1-stop,22:40,Chennai,10597
Air India,AI-478,13:45,Bhubaneswar,32h 55m,1-stop,22:40,Chennai,10597
Air India,AI-478,13:45,Bhubaneswar,32h 55m,1-stop,22:40,Chennai,10597
Air India,AI-474,19:30,Bhubaneswar,24h 25m,2+-stop,19:55,Chennai,10755
Indigo,6E-2161,07:00,Bhubaneswar,08h 00m,1-stop,15:00,Chennai,12369
Indigo,6E-2256,11:40,Bhubaneswar,08h 55m,1-stop,20:35,Chennai,12369
Vistara,UK-782,20:40,Bhubaneswar,19h 20m,1-stop,16:00,Chennai,12421
Vistara,UK-786,09:40,Bhubaneswar,06h 20m,1-stop,16:00,Chennai,12736
Vistara,UK-782,20:40,Bhubaneswar,20h 50m,1-stop,17:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,20h 50m,1-stop,17:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,20h 50m,1-stop,17:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,20h 50m,1-stop,17:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,24h 50m,1-stop,21:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,24h 50m,1-stop,21:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,24h 50m,1-stop,21:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,24h 50m,1-stop,21:30,Chennai,13854
Vistara,UK-782,20:40,Bhubaneswar,24h 50m,1-stop,21:30,Chennai,13854
Air India,AI-670,15:25,Bhubaneswar,20h 00m,1-stop,11:25,Chennai,13891
Vistara,UK-782,20:40,Bhubaneswar,14h 25m,1-stop,11:05,Chennai,14028
Vistara,UK-786,09:40,Bhubaneswar,11h 50m,1-stop,21:30,Chennai,14327
Vistara,UK-786,09:40,Bhubaneswar,11h 50m,1-stop,21:30,Chennai,14327
Vistara,UK-786,09:40,Bhubaneswar,11h 50m,1-stop,21:30,Chennai,14327
Air India,AI-474,19:30,Bhubaneswar,19h 30m,2+-stop,15:00,Chennai,15238
Indigo,6E- 458,14:00,Bhubaneswar,07h 30m,1-stop,21:30,Chennai,15412
Air India,AI-9748,12:00,Bhubaneswar,31h 55m,2+-stop,19:55,Chennai,15742
Air India,AI-9748,12:00,Bhubaneswar,31h 55m,2+-stop,19:55,Chennai,15742
Air India,AI-474,19:30,Bhubaneswar,23h 00m,2+-stop,18:30,Chennai,16411
Air India,AI-9748,12:00,Bhubaneswar,23h 25m,2+-stop,11:25,Chennai,18039
Air India,AI-474,19:30,Bhubaneswar,17h 25m,2+-stop,12:55,Chennai,19561
Air India,AI-478,13:45,Bhubaneswar,23h 10m,1-stop,12:55,Chennai,19561
Air India,AI-478,13:45,Bhubaneswar,21h 40m,1-stop,11:25,Chennai,19666
Air India,AI-9748,12:00,Bhubaneswar,24h 55m,2+-stop,12:55,Chennai,24024
Indigo,6E- 342,08:40,Bhubaneswar,04h 50m,1-stop,13:30,Madurai,9114
Indigo,6E- 334,06:45,Bhubaneswar,05h 15m,1-stop,12:00,Madurai,9114
Indigo,6E-6849,10:05,Bhubaneswar,06h 35m,1-stop,16:40,Madurai,9114
Indigo,6E-2161,07:00,Bhubaneswar,08h 45m,1-stop,15:45,Madurai,9114
Indigo,6E-6869,21:10,Bhubaneswar,14h 50m,1-stop,12:00,Madurai,9114
Air India,AI-478,13:45,Bhubaneswar,23h 25m,2+-stop,13:10,Madurai,11017
Air India,AI-474,19:30,Bhubaneswar,17h 40m,1-stop,13:10,Madurai,11970
Air India,AI-478,13:45,Bhubaneswar,23h 25m,2+-stop,13:10,Madurai,11970
Air India,AI-670,15:25,Bhubaneswar,21h 45m,1-stop,13:10,Madurai,13891
Air India,AI-9748,12:00,Bhubaneswar,25h 10m,2+-stop,13:10,Madurai,16432
Air India,AI-670,15:25,Bhubaneswar,21h 45m,1-stop,13:10,Madurai,16695
Air India,AI-9748,12:00,Bhubaneswar,25h 10m,2+-stop,13:10,Madurai,18039
Air India,AI-478,13:45,Bhubaneswar,23h 25m,2+-stop,13:10,Madurai,19666
Indigo,6E- 537,09:10,Bhubaneswar,04h 10m,1-stop,13:20,Mangalore,6436
Indigo,6E- 334,06:45,Bhubaneswar,04h 45m,1-stop,11:30,Mangalore,6436
Indigo,6E- 334,06:45,Bhubaneswar,06h 35m,1-stop,13:20,Mangalore,6436
Indigo,6E- 948,09:00,Bhubaneswar,06h 40m,1-stop,15:40,Mangalore,6436
Indigo,6E- 342,08:40,Bhubaneswar,08h 50m,1-stop,17:30,Mangalore,6436
Indigo,6E- 537,09:10,Bhubaneswar,09h 50m,1-stop,19:00,Mangalore,6436
Indigo,6E- 117,21:20,Bhubaneswar,10h 55m,1-stop,08:15,Mangalore,7689
Indigo,6E-6849,10:05,Bhubaneswar,10h 40m,1-stop,20:45,Mangalore,9247
Indigo,6E-6892,13:00,Bhubaneswar,06h 00m,1-stop,19:00,Mangalore,9297
Air India,AI-474,19:30,Bhubaneswar,21h 50m,2+-stop,17:20,Mangalore,11017
Air India,AI-478,13:45,Bhubaneswar,27h 35m,2+-stop,17:20,Mangalore,11017
Air India,AI-478,13:45,Bhubaneswar,27h 35m,2+-stop,17:20,Mangalore,11017
Air India,AI-474,19:30,Bhubaneswar,21h 50m,2+-stop,17:20,Mangalore,13905
Air India,AI-478,13:45,Bhubaneswar,27h 35m,2+-stop,17:20,Mangalore,13905
Air India,AI-670,15:25,Bhubaneswar,20h 35m,1-stop,12:00,Mangalore,14836
Air India,AI-478,13:45,Bhubaneswar,22h 45m,2+-stop,12:30,Mangalore,16884
Air India,AI-9748,12:00,Bhubaneswar,24h 00m,2+-stop,12:00,Mangalore,18984
Air India,AI-474,19:30,Bhubaneswar,16h 30m,2+-stop,12:00,Mangalore,20611
Air India,AI-478,13:45,Bhubaneswar,22h 15m,2+-stop,12:00,Mangalore,20611
Air India,AI-478,13:45,Bhubaneswar,22h 15m,2+-stop,12:00,Mangalore,20611
Air India,AI-478,13:45,Bhubaneswar,18h 10m,2+-stop,07:55,Mysore,9705
Air India,AI-670,15:25,Bhubaneswar,22h 30m,2+-stop,13:55,Mysore,16936
Indigo,6E- 318,06:05,Bhubaneswar,10h 15m,1-stop,16:20,Nagpur,6279
Indigo,6E- 537,09:10,Bhubaneswar,06h 30m,1-stop,15:40,Nagpur,6384
Indigo,6E-6892,13:00,Bhubaneswar,07h 45m,1-stop,20:45,Nagpur,6384
Indigo,6E- 334,06:45,Bhubaneswar,08h 55m,1-stop,15:40,Nagpur,6384
Indigo,6E-2256,11:40,Bhubaneswar,09h 00m,1-stop,20:40,Nagpur,6384
Indigo,6E-6849,10:05,Bhubaneswar,10h 10m,1-stop,20:15,Nagpur,6384
Indigo,6E-2256,11:40,Bhubaneswar,10h 35m,1-stop,22:15,Nagpur,6384
Indigo,6E- 117,21:20,Bhubaneswar,11h 10m,1-stop,08:30,Nagpur,6384
Indigo,6E-6849,10:05,Bhubaneswar,12h 00m,1-stop,22:05,Nagpur,6384
Indigo,6E-6849,10:05,Bhubaneswar,06h 10m,1-stop,16:15,Nagpur,6804
GoAir,G8- 379,20:15,Bhubaneswar,13h 30m,1-stop,09:45,Nagpur,7224
